[9, 8, 2, 4, 0, 3, 1, 3, 7, 2] 19
[1, 8, 6, 2, 9, 7, 0, 2, 9, 7] 2
[7, 2, 8, 9, 3, 9, 7, 4, 6, 4] 3
[0, 1, 10, 5, 8, 6, 3, 4, 8, 8] 20
[6, 3, 7, 2, 7, 4, 7, 10, 9, 8] 5
[1, 3, 3, 3, 4, 8, 5, 2, 3, 4] 1
[1, 10, 8, 5, 6, 5, 3, 6, 9, 4] 11
[5, 0, 4, 8, 3, 1, 4, 6, 10, 3] 19
[6, 6, 1, 4, 2, 0, 3, 4, 6, 2] 7
[2, 4, 3, 2, 2, 7, 4, 0, 8, 8] 9
[2, 7, 4, 4, 4, 0, 8, 9, 6, 5] 15
[9, 0, 1, 6, 8, 9, 10, 9, 6, 7] 11
[4, 7, 3, 8, 0, 6, 0, 10, 3, 4] 0
[5, 10, 2, 5, 3, 6, 9, 0, 8, 9] 13
[0, 2, 7, 10, 1, 5, 10, 2, 6, 8] 6
[1, 2, 1, 9, 0, 6, 9, 10, 1, 0] 5
[0, 6, 7, 4, 10, 7, 9, 8, 4, 7] 5
[5, 5, 1, 7, 5, 6, 3, 6, 3, 10] 2
[8, 0, 10, 2, 0, 10, 2, 1, 7, 1] 7
[4, 9, 4, 1, 7, 6, 1, 7, 2, 6] 10
[9, 2, 4, 8, 7, 0, 9, 0, 0, 0] 3
[10, 4, 9, 6, 9, 5, 5, 8, 10, 5] 9
[6, 9, 0, 6, 4, 2, 8, 1, 2, 5] 18
[1, 9, 9, 4, 2, 4, 7, 7, 4, 7] 13
[10, 9, 6, 7, 6, 4, 1, 9, 7, 5] 19
[4, 3, 0, 3, 8, 10, 2, 2, 3, 5] 8
[4, 8, 7, 1, 5, 9, 6, 5, 3, 2] 15
[6, 6, 1, 0, 7, 7, 5, 7, 5, 4] 20
[8, 6, 4, 4, 0, 9, 3, 3, 6, 0] 4
[9, 8, 6, 0, 5, 10, 1, 8, 0, 0] 14
